1000 1  0

1161	1411	155	633	1372	902	926	275	558	1384	
967	928	1359	1449	734	463	324	1296	1199	88	
1151	318	403	1471	818	613	1398	901	780	700	
1188	620	796	955	1094	324	147	1397	184	1061	
1351	1108	566	73	796	1352	93	1425	677	1493	
1488	1277	105	460	125	90	191	1227	567	276	
1416	58	1191	690	1178	454	777	707	1368	378	
1226	672	550	1070	297	1431	336	998	723	1219	
1343	773	709	1006	1053	873	350	581	51	210	
1291	192	910	1420	817	513	277	1128	555	783	
619	74	107	348	86	1175	7	197	756	7	
1341	586	871	332	245	953	518	220	619	1101	
84	157	771	633	966	1344	207	400	317	1048	
245	199	815	777	1439	197	1325	675	621	128	
375	1022	1339	1346	28	1070	1041	796	1233	18	
704	250	871	1150	547	1374	375	107	296	992	
212	74	1135	1049	104	282	892	1226	72	394	
1334	1235	611	1052	600	590	1167	1082	204	591	
261	1375	720	996	8	1010	1363	1107	366	1024	
470	229	519	832	776	223	940	742	1396	919	
1005	899	1500	543	357	553	821	675	612	640	
59	1019	592	770	1488	658	1366	744	146	1070	
603	1224	362	382	1173	1300	57	553	541	1485	
1027	390	244	586	736	1404	36	1388	910	1292	
1162	1362	518	192	1103	1100	671	1268	1153	377	
140	193	117	330	339	887	1240	1338	374	788	
495	838	1187	925	657	732	901	1373	37	110	
426	639	602	1046	1068	1317	225	836	906	879	
1499	965	654	1464	1245	671	211	518	437	844	
730	296	400	1478	1098	1428	1315	1105	113	647	
96	575	101	993	1472	1132	118	240	724	1359	
469	395	834	155	832	1348	1214	787	150	185	
919	188	1178	1124	225	1133	1220	272	11	1489	
1253	77	368	250	1217	881	11	1013	1308	74	
300	533	431	1056	246	380	966	469	665	758	
29	973	951	218	797	437	749	1290	1018	229	
796	471	1312	524	118	1415	740	473	348	17	
325	517	535	658	1153	945	301	979	795	1411	
618	295	156	581	1097	411	608	83	982	1337	
956	1147	175	588	1475	1048	1077	36	323	1165	
1322	636	394	1269	1175	277	1059	947	156	829	
996	873	852	1338	699	1238	452	1343	931	965	
629	1448	885	1093	1264	1195	181	1085	1106	395	
469	1362	350	93	1378	258	1148	806	8	281	
566	1494	952	1500	1368	1121	1281	151	197	981	
1213	1140	1397	1485	1162	671	1214	85	736	1462	
729	180	263	728	1164	545	1075	239	971	463	
897	1488	873	65	1476	155	1386	846	491	153	
431	74	827	251	723	268	1471	1083	438	126	
306	1011	1118	1057	1156	647	815	119	546	753	
48	1065	501	1028	426	1399	1348	279	17	1225	
152	236	384	210	313	1064	758	1010	3	1467	
264	109	891	242	1452	1071	965	94	1128	1348	
910	935	1290	199	1309	700	956	632	1007	339	
462	575	509	556	1069	640	1202	1108	1476	1143	
1015	1287	1039	67	260	236	1227	293	390	1126	
731	623	917	1262	206	227	1485	1069	1372	979	
1382	1161	540	140	1061	904	289	1461	290	210	
1275	487	682	1204	56	240	537	1208	1496	5	
891	74	1387	862	879	982	1436	538	172	798	
1202	393	1496	902	64	512	686	1036	1294	1317	
935	1048	763	161	1278	78	774	1271	1257	1404	
1351	316	975	1415	1001	782	1485	126	163	1439	
1487	308	321	629	567	1065	806	166	497	562	
276	51	1147	1246	893	261	1348	517	1034	445	
541	597	1024	1473	1046	232	920	342	1379	379	
1384	115	54	843	814	525	100	236	1081	1318	
981	851	1305	476	567	281	213	5	627	1112	
696	965	1029	666	566	853	925	763	969	1300	
561	561	439	1402	1060	635	1228	646	1410	1328	
302	1138	344	606	375	867	1086	41	678	431	
181	755	175	1312	208	708	1014	896	1168	1237	
928	569	1402	1467	603	1475	1470	407	1168	191	
1183	1000	181	1220	119	329	690	1	1293	446	
1377	1371	1238	1200	1372	642	935	1147	335	621	
411	1049	240	400	55	30	853	839	719	67	
762	1106	23	961	1253	124	785	533	1131	1214	
1067	1239	1074	979	1184	1049	1362	930	1401	166	
234	297	569	1473	910	226	699	1481	576	1154	
732	776	41	1275	1200	1179	370	731	1195	925	
154	929	258	341	1200	812	240	1402	467	733	
107	1350	867	815	303	1454	1294	502	1479	541	
1105	1287	1349	574	974	503	1008	153	1438	397	
281	1346	46	135	1247	407	1428	1305	293	560	
4	1471	561	1383	1117	945	40	799	1375	1338	
1167	906	716	1467	1129	865	577	1374	1195	396	
1431	690	358	1484	1484	1383	1105	302	1337	764	
357	547	300	751	186	68	545	232	821	901	
1418	159	886	1111	1280	121	289	1424	269	1024	
650	935	866	721	287	1022	632	498	326	594	
312	366	613	843	1353	1477	1383	557	1078	231	
590	1052	622	1204	545	1493	90	1038	1237	264	
1107	916	501	767	1030	446	1415	145	1169	252	
714	850	533	334	256	1379	1371	1463	872	1288	
1193	168	622	931	8	379	475	24	833	1198	
1184	1000	870	1439	923	184	240	83	1175	1453	
196	488	895	995	343	349	207	151	176	1043	
224	87	1134	1255	1290	359	100	1373	505	1207	
743	940	1155	5	1120	1004	677	605	691	1286	
979	49	1217	327	459	448	679	923	1490	1077	


1311	1026	707	1300	539	671	423	194	1008	1251	
1372	832	39	254	306	1074	552	698	757	520	
648	1319	1265	1359	615	51	864	1014	575	1351	
31	154	870	542	509	573	675	1461	682	1466	
245	1341	468	90	322	486	1361	1393	1485	1375	
1290	522	1264	543	1117	1038	522	1473	687	1006	
1273	841	183	1192	361	1344	1113	393	1091	415	
127	1101	1030	968	1178	692	713	2	53	510	
1178	902	1093	1380	1300	504	1195	1197	361	53	
633	1153	1204	1408	268	1417	168	1127	423	504	
1499	1382	1241	514	583	952	463	773	1032	540	
748	483	1007	325	702	753	28	1094	1115	1158	
308	1226	124	324	363	1232	1424	1001	663	1083	
231	38	527	1015	351	1375	980	378	1353	1197	
587	1243	1420	158	560	254	1365	513	92	513	
1433	1175	723	1496	1134	1057	666	273	1017	1128	
1234	693	241	124	1119	512	694	99	262	1104	
282	1292	1302	459	239	817	510	364	1394	216	
1476	1153	713	1210	363	235	1114	682	478	1320	
1465	1386	390	723	453	664	495	1483	895	1147	
59	1264	969	163	73	1152	984	871	283	1299	
542	282	512	823	360	861	426	451	1192	954	
69	1411	623	332	1313	755	384	828	1284	751	
103	137	937	837	334	988	461	522	655	440	
1465	1355	1379	847	1321	213	268	519	38	469	
1040	849	120	1268	1131	113	405	855	844	335	
64	948	300	1378	398	879	1153	1217	460	185	
808	1173	1403	408	443	1155	605	745	1187	152	
26	1407	1338	471	300	1222	1333	504	1049	77	
507	1085	453	1258	160	103	496	1330	442	392	
132	1434	191	144	1469	570	289	1235	510	913	
375	108	170	95	1114	632	496	229	38	7	
385	604	156	1474	933	870	882	171	366	1306	
254	227	1196	331	960	354	751	850	812	1281	
1091	403	1198	959	862	520	1089	1029	1072	533	
576	1001	1493	332	1019	326	1230	1190	222	1425	
661	1231	919	437	280	94	1492	304	693	1166	
187	695	292	314	923	333	530	825	1189	440	
1016	1298	572	334	953	285	808	109	739	292	
452	1335	1463	1270	1079	1102	1396	1326	1458	961	
295	1152	1095	992	1149	42	1471	343	1363	180	
1072	1083	1280	189	939	1191	946	19	615	727	
484	1394	176	616	637	817	1248	1326	12	1259	
981	716	394	1435	901	868	998	1295	388	275	
723	597	1349	1392	548	584	1116	150	690	271	
424	265	1190	522	1150	992	828	110	1116	1070	
648	573	427	1031	980	1115	1061	83	187	38	
443	1459	1292	382	1452	553	252	189	743	992	
167	127	796	158	39	183	979	312	222	948	
102	1484	680	608	435	1397	455	724	208	701	
17	33	1053	574	896	24	73	289	869	719	
1076	526	1084	557	145	1001	833	1089	813	814	
785	183	662	922	261	656	1089	735	882	674	
292	1002	330	818	456	340	349	580	1056	828	
1201	1278	223	1419	273	348	401	660	1126	400	
522	1072	1048	247	377	1094	1390	906	814	1011	
1248	1301	995	695	1076	1012	378	265	786	472	
421	223	1114	1074	904	499	630	1220	1015	1194	
452	196	1009	1248	555	1484	893	702	714	1148	
1180	962	160	1322	44	298	426	670	970	545	
1179	58	208	988	27	1083	400	966	539	589	
35	1143	690	878	966	604	590	150	819	1233	
335	1160	1128	57	475	515	595	1237	308	978	
444	1285	964	9	254	1489	1232	773	1133	608	
1284	391	1349	1132	612	108	609	375	946	162	
1400	247	1316	29	635	871	714	1358	432	547	
1350	515	692	35	1266	941	394	104	1213	1000	
1057	745	353	986	1285	475	134	504	458	213	
917	1030	1343	612	370	1303	1276	1227	225	418	
1467	144	1440	422	206	637	903	30	1415	107	
582	909	447	178	267	1158	1419	758	424	1345	
1361	186	657	528	560	520	747	402	811	807	
25	219	1061	300	1346	657	59	525	89	964	
643	429	984	298	1371	785	464	1380	1260	1467	
1183	87	23	487	1288	355	819	1324	544	886	
16	870	29	1165	1160	1495	453	673	1145	101	
1463	1124	657	974	593	405	457	764	1106	895	
26	748	481	1102	926	422	84	423	1364	1154	
66	99	1407	1169	865	1228	1390	1070	1148	259	
102	1064	1168	24	110	1322	903	185	1333	753	
784	10	11	1360	868	866	928	1484	460	552	
1243	1268	712	1206	1340	902	1448	845	254	1083	
586	1182	1373	958	1102	1322	64	1197	452	1326	
331	1490	498	7	1478	1459	123	319	1448	518	
272	930	844	1341	961	157	1355	566	1249	222	
568	1164	1257	6	338	1480	424	1412	1340	756	
1178	1264	84	1462	1192	1197	1255	473	94	1433	
1258	1075	136	1429	160	249	383	814	1157	178	
593	877	876	1339	976	1467	1021	640	1279	428	
179	433	1172	1203	70	737	406	1064	1310	466	
981	341	830	591	456	1094	497	372	1349	1476	
336	593	1425	1004	1058	190	1163	1409	634	11	
1277	1161	407	446	58	364	1131	296	1285	797	
907	635	384	838	152	678	217	279	1253	1310	
71	383	714	499	565	1341	1330	580	1070	1040	
313	158	1247	475	634	1073	1281	1085	1134	1181	
1107	250	1118	698	727	279	513	124	981	1022	
115	567	586	775	554	283	346	267	1064	225	
234	636	339	556	542	667	1035	1188	191	788	
627	658	474	1213	1304	425	278	1058	1175	1305	


562805
