1000 1  0

1093	1624	1634	333	520	988	299	1186	1512	710	
1800	1358	113	1867	1049	594	760	1335	1640	968	
28	995	874	1509	502	288	269	1129	571	59	
1577	955	1414	1641	689	1935	1184	553	1185	1250	
954	1767	718	57	1887	757	1851	56	453	977	
576	1415	234	1523	1779	1756	648	1165	1488	405	
115	747	914	796	535	1907	1994	1059	1804	1396	
1316	487	1652	344	711	879	217	83	723	1756	
1553	1363	1378	888	732	432	729	1497	66	987	
502	476	1942	16	529	492	1895	1061	1260	762	
428	139	1925	132	1717	601	1697	1568	1391	1526	
1312	207	557	1550	1373	140	817	665	525	1292	
1283	617	124	430	118	1689	437	762	1847	1264	
1481	1235	239	478	1252	1191	302	1900	700	75	
176	174	1779	113	825	161	850	1395	1258	366	
1006	1383	1691	1079	837	395	1392	1799	1247	1271	
615	1172	1103	880	454	782	1184	1008	190	1711	
138	1329	236	1114	1660	865	1525	829	161	1869	
934	1281	733	824	1196	1990	351	1106	87	1978	
782	403	390	1360	766	1454	1536	1179	1754	1217	
247	1330	313	1617	1109	1867	1418	896	543	1954	
1849	1385	279	1600	298	479	1347	422	1499	755	
809	241	436	189	5	1957	711	976	974	980	
193	1416	1958	854	1753	1532	440	336	782	1294	
1018	1375	1579	423	1979	427	1828	686	1283	1991	
88	976	1975	1149	1614	1670	499	707	42	1044	
560	778	663	1413	174	235	1771	1938	1496	1066	
824	682	1012	549	1383	1561	1298	212	588	1363	
1978	248	1207	87	1888	877	271	942	1489	1721	
1142	266	101	1565	1481	729	1821	673	623	978	
1219	1481	119	1365	1166	804	1116	285	1661	89	
194	1502	1305	1113	199	1736	1493	1442	1877	1284	
335	664	636	355	1822	540	682	548	1059	439	
1652	221	266	556	1948	622	664	1339	587	19	
1740	378	389	1808	463	220	906	1620	278	300	
720	904	92	144	220	79	1546	408	1656	1510	
641	205	1515	1954	540	532	630	790	945	603	
1779	60	1214	1400	790	1657	1917	223	701	1115	
1202	506	1762	668	265	256	389	238	1979	1120	
1348	1134	423	932	1908	1635	1402	113	662	1677	
906	1171	453	1128	1444	963	1541	968	355	82	
1027	61	74	973	457	1422	470	1801	1912	1087	
62	885	1965	380	1605	1484	558	525	324	1410	
764	1762	82	1540	657	774	942	1242	177	1934	
1984	1143	138	217	1357	916	1381	719	418	1466	
916	83	1030	1735	1700	1362	1418	1637	1482	211	
681	1208	247	1846	1322	1294	742	1463	571	1742	
1050	715	1077	1531	515	927	668	1233	935	1742	
110	1108	650	889	289	1173	1320	1614	1542	462	
856	1411	1530	1490	1832	73	498	1664	1349	1451	
252	1759	130	1694	1202	1121	1197	1345	407	1121	
1439	1260	233	759	986	594	703	1808	955	1040	
1323	216	39	77	871	1122	1247	1754	57	171	
654	1041	1280	1404	599	408	422	807	201	29	
1837	695	1660	136	884	786	355	1246	546	1768	
618	9	247	898	568	1571	655	1605	923	810	
1504	1119	528	1994	1560	6	1721	1864	1762	238	
439	1587	1135	1313	495	403	847	1078	134	1836	
712	28	120	121	746	1373	1818	1394	1523	1294	
253	1528	422	1243	203	902	692	605	1322	1296	
1637	917	662	452	349	1072	1560	893	1081	1618	
1699	13	385	1837	1411	480	854	585	766	1437	
1282	859	276	1478	892	496	17	772	435	768	
1175	765	1440	813	1207	752	1862	19	1046	246	
1939	1255	1337	1296	190	1866	1020	285	1416	1317	
420	1938	1821	1788	1762	1089	1282	221	1840	1285	
1974	80	1667	1282	387	1286	1001	1447	1643	1467	
1898	605	13	805	777	966	1679	1924	1874	1632	
691	290	1867	498	820	978	1956	44	1191	1651	
1705	1848	445	1612	652	1693	1389	463	301	1544	
1180	327	788	450	934	827	979	991	547	875	
1910	875	325	1872	772	1276	726	1997	253	677	
1308	962	763	974	135	1701	531	1918	1375	457	
115	1299	1144	1897	1059	582	1103	74	134	1146	
1115	1470	1127	652	127	574	1598	177	52	1021	
763	1004	1697	1001	1271	567	1893	1243	455	1911	
1336	1507	1706	554	207	478	936	1721	1143	1330	
930	1528	1607	1150	1558	1075	576	477	1690	1761	
1822	401	158	1138	1717	1113	1244	770	630	1885	
1465	581	714	1966	659	923	1587	1289	1346	1611	
31	738	729	1033	102	1403	259	1585	1065	1548	
616	1419	1635	538	663	487	1433	690	1451	784	
1723	1964	1465	123	1730	730	798	1142	1330	88	
898	1147	1559	1115	57	1452	1753	388	1454	1254	
1882	300	1015	352	404	1623	1830	107	1821	1875	
1300	481	1044	1703	1702	1111	1603	1638	778	140	
1980	187	1176	714	638	1101	1554	1778	1152	362	
1942	1874	1682	877	1528	624	1184	1929	1355	317	
1888	941	711	452	16	735	401	58	587	435	
776	1613	1747	1444	595	375	1701	55	997	122	
426	588	1179	84	2	1294	1819	1610	1736	1840	
917	1933	115	111	1715	1098	1344	180	825	1987	
1178	1345	1015	1513	340	977	580	1443	364	570	
1714	1845	1079	939	1103	1932	1737	240	1215	174	
1180	1851	1284	1357	453	1818	1912	146	1428	230	
1791	1459	226	1855	1576	1855	1266	562	1482	1198	
1410	1653	1785	1299	617	871	1088	1532	296	1250	
1077	814	1435	539	1626	1627	183	702	248	29	
971	1812	1443	970	1713	766	43	975	187	1768	
1287	519	1336	1657	985	836	206	607	1598	738	


449	1155	1120	1050	461	1432	1947	1660	1965	990	
1833	74	1959	935	296	1813	1220	1814	1035	1459	
1149	1087	454	664	273	585	45	669	77	495	
1144	557	497	570	1618	1474	1409	648	1893	188	
1649	1944	862	393	24	395	127	1069	1853	948	
1495	668	1021	856	171	1450	914	79	369	818	
748	1440	847	203	1340	1576	1952	1396	451	1347	
1534	1993	743	1937	1768	938	1183	1426	670	1931	
417	570	1823	910	586	1885	257	858	1093	1235	
713	1863	850	1717	974	943	401	1549	122	910	
964	1162	1176	419	368	1481	1382	556	27	780	
340	285	735	311	1507	809	837	45	743	1735	
955	1735	1973	910	782	845	1765	8	1264	186	
64	1602	18	1339	1970	794	154	1504	1289	575	
1215	682	1971	1045	903	1579	868	174	1247	1752	
621	640	67	1785	1557	309	352	1639	1220	102	
1737	317	1986	1135	959	856	812	30	1335	534	
127	948	1176	378	43	241	569	294	1904	987	
967	478	915	1735	796	875	906	318	1833	1333	
1419	1305	1420	1864	561	1109	426	32	406	1616	
1686	204	1274	1305	279	1182	106	1091	550	1240	
57	1778	957	992	778	43	584	620	978	1848	
1927	902	234	130	1242	1290	139	1717	163	467	
1633	1390	1847	1904	24	576	252	84	1361	154	
1820	1681	1005	1378	193	1228	1200	925	550	1580	
783	947	59	1067	1362	1007	1905	1378	418	1181	
570	593	491	1770	1386	1412	395	1863	520	1678	
145	870	1421	1538	1310	763	787	1412	1767	1163	
774	43	448	1487	1110	386	1026	1762	1139	1106	
533	830	335	1674	1238	1587	1999	775	242	240	
1210	1707	328	1655	919	1769	1499	749	259	1158	
1597	502	1544	666	1685	1357	1527	141	777	1274	
1135	1594	1140	713	514	1886	1969	1545	694	1705	
125	506	962	587	984	1501	492	1432	772	1896	
481	1956	1684	1375	813	23	814	27	350	954	
969	182	1861	1912	95	1309	1524	1197	1708	588	
464	1994	252	1045	1055	1358	16	1657	859	590	
1561	28	238	1965	1547	853	1155	132	1867	1627	
331	1035	785	968	1973	749	358	1802	563	1512	
982	124	107	842	1279	1873	1396	1268	944	1993	
836	842	1466	425	1880	801	1746	199	812	1472	
140	571	894	1791	593	1887	1471	1098	90	1024	
1025	781	1090	1866	265	1225	1671	1614	1518	1198	
952	1215	856	1358	1992	112	769	1568	1769	759	
1527	1386	1010	221	1079	838	745	1228	211	445	
1785	1551	1389	382	29	1988	1417	1863	674	1261	
398	1770	1016	1402	1989	1690	1249	112	1752	283	
1072	516	596	1284	1419	688	567	1088	1402	1309	
849	1640	1253	1879	567	586	408	796	203	469	
562	1548	932	10	1665	1690	588	1164	1575	1080	
429	1856	680	623	51	1453	1817	1908	1260	1693	
1858	324	586	1146	1516	1640	863	1873	1204	593	
783	1778	1077	77	1921	1869	577	1695	1486	933	
409	1626	512	753	1807	726	772	790	1467	1978	
1080	141	1251	863	1468	1491	912	547	789	1875	
1023	1635	1685	621	797	1103	1668	707	282	313	
1514	598	327	1413	1857	908	583	1322	1143	1197	
1969	160	73	1489	59	176	1017	403	928	1542	
1369	1808	507	1474	1101	1192	457	705	1901	1756	
1227	24	879	1966	561	1770	704	451	1903	1964	
156	1379	283	935	1329	631	524	278	1760	618	
1772	867	1963	1001	1767	30	1448	1346	1193	1941	
844	1608	1892	1757	1103	556	1447	503	1534	149	
1975	1083	724	1769	777	832	1263	897	1733	625	
625	952	1684	681	396	796	147	1463	1892	1467	
638	1131	1201	23	1445	1830	1273	242	1065	1741	
1482	658	1887	1670	1661	1198	1835	1114	1059	1662	
