1000 1  0

1121	3182	1403	2760	2027	1198	53	3783	679	3315	
955	3120	1224	1416	389	3258	1020	675	1254	3241	
1352	2788	2346	1737	976	3316	1207	1618	717	1353	
2189	2916	3350	2238	1288	3978	794	2269	1754	185	
578	854	755	2095	1073	3047	475	3126	3973	980	
308	768	1909	2765	2298	1930	2674	76	1540	891	
1832	2358	1058	1059	2524	2263	2974	158	3181	2344	
1277	2641	2228	138	3293	3273	1509	202	246	480	
846	3133	3835	2905	1397	514	1720	417	3324	933	
3955	2158	3230	3927	780	1633	1936	3033	2462	3717	
3171	3984	1790	3503	2526	1135	2201	862	5	2162	
2935	3129	3351	2463	668	3222	1609	3653	2979	687	
1134	3454	1347	2860	2192	3214	2380	3069	1237	451	
1416	1983	540	276	796	2196	1567	548	2310	2861	
1649	1055	30	2881	2943	441	2295	1908	2833	179	
1180	339	1479	1687	3221	1844	1021	505	3009	1689	
3785	2518	2556	75	2970	1302	2584	2176	1048	2890	
1285	343	3016	1776	74	440	3687	1932	715	758	
428	3983	2371	2510	2472	50	2825	2279	1382	3256	
1324	466	2797	1265	2201	3050	251	211	177	1042	
2409	2593	3445	3643	2251	486	1788	2973	2863	3704	
377	3642	2778	2551	1943	3136	496	2477	30	1477	
3883	557	1293	2827	3584	1845	1375	475	575	814	
904	2027	2001	1256	1687	58	410	3169	3156	3184	
3894	3612	3968	2849	861	1484	1017	2312	1600	2952	
3349	2926	939	2870	1859	3106	227	1698	2287	1343	
1031	3237	1821	3691	3409	3936	2667	564	3828	1248	
3313	243	2653	2585	3361	3498	2259	2733	1257	1511	
1208	2372	749	3585	71	3379	1519	759	3286	2167	
553	3062	3603	984	2160	177	3145	1865	304	1096	
3289	2915	756	2083	451	2575	3580	3702	3260	1403	
2598	637	631	2657	1031	446	1407	613	753	3243	
1240	3381	3501	3359	3139	73	3872	382	2200	2914	
3143	983	459	2092	3516	1923	3113	3773	976	3749	
698	53	1073	713	2366	382	3171	2950	1394	3500	
1832	510	1194	3452	922	283	3638	2614	3309	2033	
3103	491	624	2753	1224	3001	3434	3921	2959	388	
1726	1494	3275	29	1065	3948	3021	3772	1281	3481	
1185	1927	725	656	2027	3179	145	3337	3340	3775	
1592	2444	1053	2886	266	1797	2768	3531	3806	3982	
1588	36	1126	74	3119	1937	15	2469	3491	1211	
3424	2551	3467	1623	2487	3296	924	131	1073	363	
487	1893	1	2060	2451	2577	2582	4	2277	3521	
1943	3481	1337	284	2855	3360	3047	2097	2147	2101	
65	186	288	63	2673	892	880	3630	1757	1059	
3675	1086	581	552	2984	3988	2209	3756	1267	189	
2884	1244	1590	1651	701	3629	1858	2553	1587	254	
1700	1276	3014	2906	290	786	1747	1909	637	1404	
3086	3916	143	3941	3974	1223	3724	1474	1158	2872	
642	1553	560	3387	1658	2780	2210	3510	2134	2165	
1010	1144	1779	1337	339	1307	1478	2031	2416	1987	
3617	2792	718	94	2668	3326	363	2115	2510	1494	
131	1269	835	2048	3879	3840	1764	1363	1317	56	
3685	787	1349	734	3760	2573	424	1084	1292	2007	
489	1157	890	2482	1181	856	3667	10	436	3452	
237	2770	3543	3555	821	2249	2378	3848	2196	2297	
809	2035	3884	2548	3084	1617	1370	2104	1956	638	
51	2026	1949	796	712	92	2812	3867	3140	1864	
1601	2737	3658	2931	3651	1121	249	2605	1560	150	
2922	686	2572	70	1902	2296	742	1073	2162	2681	
3112	3872	892	2215	782	1736	1036	67	3755	391	
2014	89	2161	1155	1893	604	2311	3632	3599	1132	
370	136	1733	1265	3119	1362	1545	2046	3764	285	
823	401	948	2723	3430	367	1241	2121	3174	2634	
3114	3291	2626	1180	3460	1714	317	1451	1059	719	
534	2725	3672	3806	2725	1443	2129	2486	2909	935	
3574	3286	2826	383	3815	2375	2226	1825	801	3230	
3670	1167	536	760	1295	2514	3292	2525	2547	2081	
1750	3999	239	2553	9	2522	1323	3491	2963	1235	
1995	82	1323	3291	2507	1604	3170	1963	3456	1343	
2948	3623	1083	3315	3542	3197	3334	1307	3159	69	
1446	2269	352	2239	889	2727	390	3482	2231	3410	
1268	3241	1235	1185	3732	3821	2297	3456	517	3728	
719	1958	1251	3141	149	2197	931	2411	743	2967	
917	3241	3991	1984	3875	1553	2517	1168	1742	3838	
1929	2352	2966	1047	2229	497	656	3212	3573	50	
1743	22	1184	2681	3741	408	390	3702	2528	3266	
3633	2821	2456	1258	3046	490	2333	2387	2659	1620	
2114	2759	1856	3548	86	798	2800	3493	864	1911	
414	955	1184	156	1458	1430	3155	416	3980	3510	
525	1761	3973	2757	1917	2120	2162	954	334	1541	
2338	818	898	2069	3677	2967	2231	894	613	3483	
2372	1519	630	2971	3194	2178	1670	893	324	2908	
1351	916	2697	3913	1314	665	2503	2690	124	3153	
2743	392	947	2443	1613	3784	2047	1120	2935	502	
2291	691	1339	3092	634	2097	3323	3786	2460	464	
3409	2733	3128	1329	2869	250	1066	3007	1812	281	
1572	2126	88	3324	54	1759	2660	223	3591	2136	
247	3335	2619	3758	1990	229	2061	2078	3715	3090	
1588	1804	1114	402	3199	268	2416	2515	858	87	
1285	2316	73	2002	528	1184	2346	1741	1223	1722	
3253	95	1974	1393	3132	2988	3332	2147	2701	193	
115	2299	45	500	1279	972	2940	2982	3035	1397	
3477	1986	2553	3740	2220	2717	1312	2485	80	3894	
789	2331	2152	3573	3381	3155	792	3917	790	1773	
3995	3387	843	1252	1191	2726	1439	2075	2702	735	
1942	1055	3161	3520	817	2153	1933	2479	1864	3739	
3495	1497	2991	1824	3649	1913	2259	557	1804	848	
2620	1572	1910	2828	2219	686	3747	3907	3482	2622	
566	2486	1057	914	711	240	2668	691	619	199	


3304	2989	1662	1515	3796	3412	1330	2707	1984	1917	
2953	2121	3196	2175	940	1481	1239	2790	1060	3165	
3493	1711	2556	2917	2938	72	2211	2512	3949	212	
3750	1248	501	2309	25	1994	3535	2144	2479	1075	
3189	2588	2941	3123	3111	3650	3195	149	1446	1326	
1602	3605	979	3660	2606	2752	1556	2491	2588	1655	
559	1645	2317	811	2157	3364	961	1442	2360	2262	
1117	2256	2588	1258	997	1534	3145	248	3041	3111	
3438	621	2364	2677	1343	3844	2719	872	3088	2861	
3642	942	3448	3849	924	683	2447	3883	2485	2419	
1199	3096	218	618	3605	3847	161	2475	833	322	
3584	573	1617	2691	3474	1695	1546	3063	1969	3965	
1071	3966	1980	3607	1927	3016	50	2337	2234	2712	
2613	2685	2260	1253	3752	706	289	2932	1937	632	
1646	3390	2263	3929	1646	2416	1124	3153	2834	613	
2883	1151	335	814	2658	561	3996	138	2897	1867	
2064	1677	1921	1536	776	957	2630	3063	1566	3727	
1045	39	818	1902	294	538	2661	2964	50	1229	
57	2191	3445	2318	1074	1853	3629	1276	1623	2351	
1816	2475	1360	3049	3833	1181	2473	1760	3220	969	
46	3354	3565	54	3597	625	1261	256	2870	2128	
2108	146	1181	3891	3527	1962	1334	267	859	3577	
2808	248	3527	3615	2651	396	2654	3730	2905	1998	
530	3383	688	1940	570	615	1245	2471	1676	395	
2882	514	3875	2496	1728	1587	473	1588	3613	312	
2605	1990	2335	1507	3967	1545	2127	1878	270	1217	
2391	3623	2304	1860	2723	1821	794	3449	3363	528	
3747	2428	1479	3948	805	3192	577	2158	300	3722	
2118	3845	2244	773	2605	626	2622	1352	1101	1160	
2475	2057	2115	3596	1215	13	1673	1653	3983	2444	
1120	652	115	3121	774	653	3012	2552	2112	2692	
2750	2606	945	721	831	3380	3264	2020	2021	3676	
854	288	1492	2890	2301	3131	3597	2259	1218	3548	
2904	2688	2450	2972	1146	1420	1216	1477	3487	2433	
3613	3189	3025	1215	2462	2203	1406	373	922	984	
2133	1861	745	3488	361	868	485	1974	3116	758	
3148	2066	53	2070	3355	3710	3386	1644	3156	436	
758	436	3577	641	3011	1885	3662	2949	673	3655	
3898	272	1677	963	3238	3046	2346	3671	3163	764	
507	2679	2824	3064	198	3436	2682	1108	1490	656	
1090	3578	2345	3024	466	2153	3542	808	3071	718	
2536	554	704	2284	109	1559	1005	1044	3255	3619	
1536	1837	346	2965	1783	3564	2667	964	3247	1180	
2146	538	1994	1944	184	2389	2729	2251	393	3776	
1875	406	2195	702	3084	1706	53	3391	1310	2473	
560	2568	2035	2473	1801	1424	3127	1488	1252	957	
2682	760	426	1226	2444	3660	3555	803	2911	2185	
3772	614	1000	1822	3266	67	3614	235	1701	2653	
3289	325	3542	2791	595	464	3464	2023	2666	995	
1138	278	3195	2023	1290	3710	1128	24	2091	1658	
2547	706	2736	1688	2176	484	406	3770	214	2096	
2941	48	2270	296	1991	2047	1250	1186	855	3805	
719	3333	2867	1681	3539	3113	1410	3447	735	3066	
174	3994	805	3893	259	1464	1434	41	141	641	
3925	1879	62	2008	2414	3698	1829	3343	1983	2048	
2263	1999	134	3766	2153	2765	2240	2142	1203	1494	
47	276	366	67	501	3652	3126	1893	2934	1486	
2025	3162	2297	2594	3814	2229	967	932	2927	3481	
2442	1032	3718	3710	623	2486	19	3723	3396	2695	
3419	3033	1306	2469	2090	1238	3267	1583	2474	255	
1108	1394	2697	1252	3588	976	2295	359	2027	2684	
2308	1340	1027	28	1126	2026	1898	1477	3377	937	
2430	2242	412	930	3071	2797	1826	881	687	2836	
3262	2502	3605	373	3213	1918	3381	417	1423	2062	
2969	2524	742	1785	3723	2139	1302	3412	3832	900	
3459	2440	3118	529	1845	3600	3517	3501	1974	342	
346	1108	3474	2682	1847	1719	1525	3338	2956	1045	
3760	3531	2385	3811	3413	2702	2304	837	982	3291	
471	17	105	3337	2356	1459	486	1571	2070	1219	
1222	2020	3842	784	1638	3867	1564	3096	3041	3272	
1385	237	1401	668	339	3985	2095	860	2756	1562	
3686	2079	1673	3278	2723	1899	3120	359	2095	2235	
522	144	1235	1851	905	3398	3738	1641	3874	1368	
1874	2614	3724	3111	1675	1891	831	838	1301	2180	
1302	2586	902	479	940	3898	1810	1997	2466	3695	
336	3992	247	693	2843	3867	1582	3256	910	3557	
235	696	2982	2453	2229	1220	1860	1023	821	34	
1928	2821	1941	3141	2070	2046	3938	821	2324	1137	
3498	1450	1897	2362	3742	2129	3616	3556	2993	2661	
3234	2797	406	950	1247	2630	1189	2629	709	975	
3574	3205	2279	2814	2307	1756	2999	3705	1450	1887	
2443	2006	3305	1721	2523	66	1312	580	2816	3191	
3474	525	1495	3459	867	3284	2972	2375	2202	3017	
3695	469	1856	240	1777	849	2431	669	2375	2033	
3716	1560	758	2333	3453	570	1956	2254	1243	1966	
1501	2066	2673	2960	1259	742	3314	3664	2653	3994	
2838	2288	3648	945	1109	1665	2632	2205	426	3882	
840	2662	273	1216	3797	2020	1288	3150	2150	768	
209	3247	2358	1655	110	2766	2464	54	1251	2380	
546	3678	1144	1498	890	993	3764	3002	2315	771	
2018	98	3193	3193	111	1400	456	12	1065	3030	
1792	247	2913	231	1867	1669	1450	1256	853	1971	
311	1991	1611	3475	2720	1639	988	2502	3997	26	
346	2913	2761	2948	2937	201	639	2046	2991	3126	
2720	1841	2226	2099	2539	2646	2076	2683	3939	3452	
554	925	1612	3009	3256	409	1166	2743	1062	3969	
1168	3297	2358	1208	797	3763	3147	790	2370	2804	
330	2273	1421	1727	156	3252	943	2365	3530	1787	
2747	3852	287	3285	2020	731	105	1681	2274	843	
3480	3056	45	2543	3293	841	3488	3372	2700	127	


1506509
