1000 1  0

2386	1478	624	2195	304	1037	1406	1199	2465	1877	
923	831	1301	2381	977	99	550	376	1979	1379	
2485	1631	2250	318	699	373	1322	1750	1501	2111	
2208	447	1725	1391	687	1231	424	2410	773	640	
1688	984	612	539	810	960	1207	2117	431	595	
2064	1586	1615	2119	2201	1447	1882	333	437	617	
1748	1622	1398	53	514	1735	2046	892	1746	1110	
1652	182	1289	1437	2045	316	1824	1774	705	744	
1337	516	1941	2217	860	2146	1280	1233	628	1200	
416	1908	449	407	495	708	1409	165	1381	205	
681	56	1078	924	2259	1946	1150	122	2191	1855	
1530	2087	856	2080	1222	601	1202	1367	2178	1464	
1583	1158	179	1840	1351	1835	1697	212	922	127	
791	1995	194	701	764	1843	2215	460	1978	904	
1317	863	1695	243	1149	562	902	961	1986	792	
1048	2363	2171	2474	1753	1185	855	1274	1157	585	
168	402	801	1906	1252	1160	742	699	1404	2370	
582	1319	723	1913	827	1308	2180	871	74	314	
871	282	593	1595	474	1437	1634	214	117	271	
178	914	1731	1933	1851	1449	397	590	1827	2487	
2331	342	2377	1511	2292	1481	2360	1950	657	2179	
2121	352	1310	1976	350	327	242	2034	228	1316	
564	167	2374	2059	1829	2430	2032	1353	1866	1031	
1700	1024	1848	1305	1289	303	646	501	607	652	
827	1985	960	1922	678	143	2011	821	2159	1694	
972	967	861	1414	945	1530	1699	1165	1553	82	
846	1718	1488	165	1046	1354	1971	1007	2474	2106	
191	1962	855	278	615	421	2280	2250	1731	258	
1830	2401	1405	522	64	491	1116	2305	244	80	
2297	359	2211	1196	1376	1680	526	2466	2210	849	
127	95	2234	709	1180	422	1725	1561	2192	435	
723	1513	1919	2110	1073	2309	2352	1663	1727	2444	
886	2485	1409	2013	1949	1360	160	586	2112	1729	
1148	1631	1822	2142	609	1185	831	1696	2207	2437	
462	1487	943	1708	2497	394	1309	154	2010	1125	
1998	736	498	1940	2141	1880	642	2339	1532	1742	
2499	822	805	1598	1527	1104	367	1018	1051	249	
1120	66	109	1373	2098	547	2177	1068	376	2495	
185	1122	1704	221	1123	2042	1352	563	147	2213	
663	522	240	1538	598	1981	909	1744	401	291	
2290	1776	617	627	761	814	1125	1112	79	1625	
1419	68	342	1122	1858	127	1134	2123	1035	2071	
1615	477	961	822	1622	324	679	1017	921	1563	
1810	1501	1205	38	1838	1177	424	2250	816	2305	
878	2481	378	2075	901	1868	763	1957	335	11	
342	1455	1288	1476	2276	1215	1978	2185	372	837	
775	1109	424	627	1371	11	570	2272	1344	1292	
2266	1882	563	1676	1168	1421	958	473	168	1159	
977	2257	2376	1808	747	1450	1234	385	276	1845	
2392	403	1478	813	1656	1286	622	191	1322	2447	
1105	1257	1475	928	1546	2169	218	13	1507	145	
645	39	505	2369	2102	486	2039	2438	1271	644	
771	1027	812	364	359	1852	1745	2218	471	1013	
1770	371	2208	701	381	187	854	1936	232	281	
1231	955	1121	1043	1895	365	367	1780	2041	949	
2092	803	1720	1648	1899	2287	1017	2434	2133	762	
1429	1277	949	2500	1005	2275	278	87	1863	1202	
937	1686	2448	1392	2233	555	1258	730	1672	2467	
969	651	373	366	947	2216	258	2222	1969	2446	
1789	1227	2357	1300	2416	701	1400	328	1974	2339	
1203	175	1230	2183	1431	1155	2476	156	2175	1099	
425	1302	2210	1103	1045	2467	1583	142	1493	605	
1535	421	1248	2484	111	14	1431	1939	2496	2399	
2186	231	1236	2083	1006	1345	2128	477	347	146	
2417	682	2293	1395	161	2274	437	492	2369	375	
783	566	398	2098	479	2014	1250	2239	885	1369	
1085	2089	2274	1313	270	1789	2018	948	798	354	
1910	2221	845	2324	1673	1727	937	1855	1269	141	
12	1090	1557	2143	2375	1178	1433	1881	2031	106	
311	1552	2473	2378	110	1598	719	1266	790	323	
1969	2134	705	24	827	260	1217	5	683	47	
116	380	165	1036	150	864	1297	41	440	1896	
1733	1212	1132	1224	1878	1873	1581	897	797	773	
889	123	103	515	455	1147	1994	1495	384	999	
607	254	2343	1370	460	1309	1303	1698	2253	842	
689	1068	1161	2068	1553	2276	2288	695	1248	1876	
784	1359	780	439	406	780	244	2416	283	589	
1591	477	2112	1431	1186	2050	604	2020	2348	1749	
499	354	1991	701	1723	1115	2282	2113	392	716	
1410	1064	273	160	11	652	230	907	197	2153	
34	2449	177	2265	1363	275	1804	1442	1298	2046	
1472	89	671	2272	1636	702	1290	2312	2094	899	
310	1303	1144	352	640	539	1593	1466	1176	1573	
1386	734	1390	908	2251	1696	1648	2485	98	1295	
2302	223	288	2277	1576	2402	1385	120	1251	2477	
1530	2089	1886	1589	2193	1913	468	2249	1571	432	
1292	298	427	904	779	1782	1813	1673	1246	18	
1083	1388	1083	1714	1624	461	1082	2377	2249	1831	
2102	2436	485	1912	1855	945	979	379	1402	1097	
316	1423	966	1173	1619	1631	1491	1714	1978	362	
2490	1750	1828	882	1154	292	2155	335	2327	1472	
1209	434	970	1801	84	167	313	576	367	2285	
1338	1341	1829	1367	1949	1778	2423	1599	1920	229	
2039	96	1048	180	709	449	2338	1120	1486	1501	
628	253	1264	1470	1940	1745	539	1736	598	410	
2360	76	211	1766	1654	1951	2165	2235	1606	499	
2231	2082	640	342	455	2033	2169	1260	396	63	
1196	1255	1932	2452	1532	398	935	1596	1810	1292	
2447	218	2424	872	1902	1671	2058	1628	2376	1850	
2157	495	1927	602	2032	2073	188	1989	301	628	


1306	150	807	1332	2056	1216	2024	1184	1807	934	
1725	1545	673	2122	1694	1201	461	2291	74	2046	
1625	1160	866	2185	1105	932	1539	1735	2286	230	
600	214	583	566	1209	1131	1251	2422	1624	1827	
1100	1750	307	817	1225	1060	2112	1853	88	1552	
2319	1455	1316	237	551	1604	847	1817	2181	1512	
1489	1760	90	693	2108	2005	2389	1106	965	818	
1490	965	156	332	1600	2291	952	1096	103	320	
279	2159	783	688	1883	2267	2474	934	1414	231	
1617	532	1877	1934	135	1348	305	1724	788	1228	
1416	1038	1739	1990	325	2458	1151	173	1824	2029	
1293	1174	2286	183	2264	1027	2126	966	2432	735	
1510	666	1599	2395	409	2265	342	2398	1526	2292	
1980	693	395	1904	1741	2287	1455	1406	1352	470	
