1000 1  0

536	492	597	144	309	748	339	952	531	759	
84	834	822	405	805	130	682	80	428	823	
96	539	498	11	719	229	793	720	758	157	
517	466	349	76	484	665	737	624	368	709	
807	429	681	378	238	291	676	428	207	485	
633	913	366	965	910	723	775	811	423	301	
931	565	727	667	467	654	158	388	353	608	
170	889	36	907	239	69	738	582	425	852	
20	251	343	846	799	884	384	74	464	538	
550	661	277	754	831	603	888	912	480	762	
76	166	906	867	359	530	840	122	417	997	
916	579	321	385	646	789	660	616	7	808	
863	625	919	608	578	244	485	9	220	346	
661	690	851	616	896	733	59	74	105	378	
907	634	580	73	446	952	352	951	21	888	
923	124	775	945	722	357	882	42	632	854	
201	285	467	749	862	62	116	708	774	771	
885	805	594	474	434	613	610	375	539	371	
921	933	534	975	462	730	22	853	294	845	
336	682	13	49	875	387	324	993	29	786	
401	52	546	746	388	336	614	512	213	231	
783	810	425	127	534	145	700	187	980	56	
678	613	527	220	632	558	108	667	469	977	
852	327	491	501	705	842	713	258	623	58	
817	488	237	364	717	965	643	665	643	845	
508	493	682	185	243	253	971	147	351	998	
275	142	320	275	678	423	993	213	811	568	
398	666	972	954	565	880	812	176	6	312	
576	584	317	373	265	978	908	52	454	168	
427	940	508	399	74	765	543	210	203	794	
896	451	618	833	910	100	606	695	295	871	
615	14	486	155	104	904	843	240	108	370	
280	223	282	516	688	44	546	630	873	86	
287	402	584	131	4	630	313	742	785	280	
853	427	126	762	115	447	716	637	642	162	
272	399	122	286	129	847	961	511	871	533	
49	410	268	245	580	376	804	426	466	282	
302	452	79	219	994	492	520	419	866	909	
68	609	395	587	972	821	875	284	820	381	
658	131	482	191	827	458	628	449	969	797	
564	557	364	435	645	385	988	582	900	896	
474	711	593	164	187	125	661	974	326	516	
628	785	723	552	122	860	387	145	319	734	
652	886	277	562	852	60	814	211	739	790	
920	678	499	660	138	924	209	589	478	910	
83	583	47	529	921	675	714	314	413	332	
574	273	373	678	286	583	430	897	499	833	
728	340	884	508	166	988	943	73	964	900	
215	840	41	804	382	206	524	733	897	865	
377	937	625	560	579	293	734	981	977	919	
4	916	362	689	359	11	970	982	72	202	
501	490	15	882	105	564	656	319	470	118	
224	808	694	904	967	499	399	786	118	803	
581	928	144	244	787	373	938	779	673	211	
348	64	332	735	191	501	50	823	958	861	
909	509	439	144	997	891	169	83	672	453	
30	850	500	284	871	800	136	360	740	891	
536	139	907	658	504	354	894	664	822	76	
48	504	985	154	669	616	654	327	999	520	
119	624	869	650	916	499	515	777	228	665	
238	476	498	765	439	865	50	908	757	988	
682	932	341	111	212	471	531	73	272	935	
464	386	308	377	356	106	429	148	690	423	
877	881	48	349	413	826	966	61	937	132	
500	777	817	654	878	755	68	202	497	571	
228	905	61	632	646	865	418	707	345	48	
253	41	764	375	522	455	330	905	968	462	
286	203	634	102	657	564	426	996	849	548	
174	206	161	942	229	859	822	207	288	829	
926	878	387	200	96	180	603	330	392	107	
583	435	793	897	600	796	531	51	146	129	
500	36	147	857	569	621	889	146	268	284	
